index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
344,,99938,85,44,61,,41.42,129128,0.00,17.73,8.86,12,4
345,,100000,89,44,61,,41.09,129128,0.00,16.74,8.37,16,5
346,,100063,85,44,61,,41.06,129128,0.00,16.74,8.37,12,4
347,,100000,89,44,61,,41.12,129128,3.15,16.75,9.95,16,5
348,,100000,85,44,61,,40.82,129128,0.00,16.74,8.37,12,4
349,,100000,89,44,61,,40.76,129128,0.00,16.74,8.37,16,5
350,,100000,85,44,61,,40.52,129128,0.00,16.75,8.38,12,4
351,,100000,89,44,61,,40.42,129128,0.00,16.74,8.37,16,5
352,,99937,85,44,61,,40.09,129128,0.00,17.68,8.84,12,4
353,,100000,89,44,61,,39.94,129128,0.00,16.74,8.37,16,4
354,,100000,85,44,61,,40.03,129128,0.00,16.74,8.37,12,4
355,,100000,89,44,61,,39.73,129128,0.00,16.74,8.37,16,5
356,,100000,85,113,61,,39.61,129128,3.15,16.75,9.95,12,4
357,,100000,89,44,61,,39.27,129128,0.00,16.74,8.37,16,4
358,,100000,85,44,61,,39.30,129128,0.00,16.74,8.37,12,4
359,,100000,89,114,61,,39.24,129128,0.00,16.75,8.38,16,4
360,,100000,85,115,61,,38.94,129128,0.00,17.72,8.86,12,4
361,,100000,89,114,61,,39.27,129128,0.00,16.74,8.37,16,5
362,,100000,85,115,61,,40.30,129128,0.00,16.75,8.38,12,5
363,,100000,89,115,61,,41.48,129128,0.00,16.74,8.37,16,5
364,,100000,85,44,61,,41.91,129128,3.15,16.75,9.95,12,4
365,,100062,89,44,61,,41.42,129128,0.00,16.75,8.38,16,5
366,,99938,85,44,61,,41.42,129128,0.00,16.74,8.37,12,4
367,,100000,89,44,61,,40.94,129128,0.00,16.88,8.44,16,5
368,,100063,85,44,61,,41.15,129128,0.00,16.75,8.38,12,4
369,,100000,89,44,61,,40.76,129128,0.00,17.68,8.84,16,5
370,,100000,85,44,61,,40.73,129128,0.00,16.74,8.37,12,4
371,,100000,89,44,61,,40.30,129128,0.00,16.75,8.38,16,5
372,,100000,85,44,61,,40.33,129128,3.15,16.74,9.95,12,4
373,,99937,89,44,61,,40.36,129128,0.00,16.74,8.37,16,4
